instrument,avg_score,pos_ratio,real_label,datetime,KMID,KLEN,KMID2,KUP,KUP2,KLOW,KLOW2,KSFT,KSFT2,OPEN0,HIGH0,LOW0,VWAP0,ROC5,ROC10,ROC20,ROC30,ROC60,MA5,MA10,MA20,MA30,MA60,STD5,STD10,STD20,STD30,STD60,BETA5,BETA10,BETA20,BETA30,BETA60,RSQR5,RSQR10,RSQR20,RSQR30,RSQR60,RESI5,RESI10,RESI20,RESI30,RESI60,MAX5,MAX10,MAX20,MAX30,MAX60,MIN5,MIN10,MIN20,MIN30,MIN60,QTLU5,QTLU10,QTLU20,QTLU30,QTLU60,QTLD5,QTLD10,QTLD20,QTLD30,QTLD60,RANK5,RANK10,RANK20,RANK30,RANK60,RSV5,RSV10,RSV20,RSV30,RSV60,IMAX5,IMAX10,IMAX20,IMAX30,IMAX60,IMIN5,IMIN10,IMIN20,IMIN30,IMIN60,IMXD5,IMXD10,IMXD20,IMXD30,IMXD60,CORR5,CORR10,CORR20,CORR30,CORR60,CORD5,CORD10,CORD20,CORD30,CORD60,CNTP5,CNTP10,CNTP20,CNTP30,CNTP60,CNTN5,CNTN10,CNTN20,CNTN30,CNTN60,CNTD5,CNTD10,CNTD20,CNTD30,CNTD60,SUMP5,SUMP10,SUMP20,SUMP30,SUMP60,SUMN5,SUMN10,SUMN20,SUMN30,SUMN60,SUMD5,SUMD10,SUMD20,SUMD30,SUMD60,VMA5,VMA10,VMA20,VMA30,VMA60,VSTD5,VSTD10,VSTD20,VSTD30,VSTD60,WVMA5,WVMA10,WVMA20,WVMA30,WVMA60,VSUMP5,VSUMP10,VSUMP20,VSUMP30,VSUMP60,VSUMN5,VSUMN10,VSUMN20,VSUMN30,VSUMN60,VSUMD5,VSUMD10,VSUMD20,VSUMD30,VSUMD60
SZ300999,-0.036430193909998625,0.25,,2026-05-27,0.030511027,0.05377575,0.5673752,0.012204461,0.22695102,0.011060261,0.20567377,0.029366827,0.546098,0.97039235,1.0118431,0.9596595,0.9867838,0.9873189,1.0413043,1.0155798,1.042029,1.0768116,0.97202903,0.98800725,1.0125363,1.0199276,1.0495894,0.017337237,0.022607746,0.031383548,0.028001482,0.046407197,0.008985502,-0.004806765,-0.003860195,-0.0022145393,-0.0020833686,0.6715292,0.41438374,0.5295201,0.48473737,0.61469746,0.009999988,0.03362317,0.024135588,0.012183245,0.011869966,1.0175112,1.0451819,1.07205,1.07205,1.2330377,0.95061946,0.95061946,0.95061946,0.95061946,0.95061946,0.982029,1.0023913,1.0425363,1.0418117,1.072971,0.95934784,0.9631884,0.98536235,0.9989855,1.0170289,1.0,0.8,0.4,0.26666668,0.13333334,0.7382153,0.52220064,0.40665692,0.40665692,0.174849,0.8,0.1,0.2,0.46666667,0.11666667,0.6,0.8,0.9,0.93333334,0.96666664,0.2,-0.7,-0.7,-0.46666667,-0.85,0.8889992,0.36036065,0.25993946,0.060848337,0.71873456,0.27353665,0.31532806,0.44148827,0.45212615,0.58742803,0.4,0.3,0.45,0.4,0.43333334,0.6,0.7,0.55,0.6,0.56666666,-0.2,-0.4,-0.1,-0.2,-0.13333334,0.591623,0.340782,0.46312165,0.42287228,0.4525515,0.408377,0.659218,0.53687835,0.5771277,0.5474485,0.18324603,-0.31843603,-0.07375667,-0.15425545,-0.094897,0.66404986,0.59593606,0.59114313,0.5478456,0.7744562,0.29191402,0.22043236,0.21025021,0.18517321,0.55540246,0.8802641,0.8422956,0.9516359,1.0499363,2.8981905,0.81874895,0.6619638,0.5758346,0.57024175,0.5178859,0.18125105,0.33803615,0.42416543,0.42975828,0.48211408,0.6374979,0.3239277,0.15166913,0.14048344,0.035771858
SH601225,-0.039989200736240085,0.25,,2026-05-27,0.023236588,0.03734436,0.62222487,0.0012447637,0.033332042,0.012863006,0.34444308,0.03485483,0.9333359,0.9772911,1.0012165,0.9647202,0.9815152,0.97997665,0.9508731,1.0663562,1.02305,0.94155985,0.96698487,0.9706868,0.98923165,1.0017152,1.0217501,0.021615766,0.019139692,0.039432857,0.038727257,0.03974152,0.012619335,0.0014830546,-0.0042254063,-0.0027417855,-0.0012205365,0.85206294,0.055037137,0.40187272,0.38845,0.28768188,0.007776485,0.022639444,0.050909728,0.038040757,0.014255779,1.0070838,1.0070838,1.0827184,1.0878454,1.1328623,0.92524534,0.92524534,0.92524534,0.92524534,0.92524534,0.9769034,0.989057,1.033341,1.0372525,1.0591384,0.9488707,0.949057,0.96186256,0.96623975,0.9792782,1.0,1.0,0.75,0.53333336,0.28333333,0.91344184,0.91344184,0.47471422,0.45974544,0.36006048,0.6,0.8,0.15,0.33333334,0.28333333,0.4,0.7,0.85,0.9,0.95,0.2,0.1,-0.7,-0.56666666,-0.6666667,0.21960619,0.10085385,0.17909431,-0.0029431304,0.1127855,0.10902951,0.3133603,-0.12545078,-0.081514634,0.21929431,0.6,0.5,0.35,0.4,0.43333334,0.4,0.4,0.5,0.5,0.51666665,0.2,0.1,-0.15,-0.1,-0.083333336,0.61256576,0.6693419,0.396814,0.4740431,0.5304834,0.3874342,0.33065808,0.603186,0.5259569,0.4695166,0.22513157,0.33868387,-0.20637202,-0.051913816,0.06096681,1.0748619,0.9760932,1.0243292,0.93998504,1.0041975,0.33145288,0.30363908,0.2731624,0.28394905,0.40195164,0.80919504,0.89791435,1.3038847,1.3423058,1.233114,0.60118747,0.4892839,0.5009599,0.5266209,0.5134927,0.39881256,0.5107161,0.4990401,0.4733791,0.4865073,0.20237488,-0.02143221,0.0019197922,0.053241797,0.026985418
SZ000661,-0.042073043454147,0.125,,2026-05-27,-0.02054268,0.037467755,-0.54827625,0.0,0.0,0.016925074,0.45172378,-0.0036176036,-0.096552454,1.0209736,1.0209736,0.98271996,0.99605274,1.067225,1.1472665,1.1241013,1.1321301,1.2966882,1.035771,1.0661901,1.1034443,1.1155466,1.1390135,0.023996517,0.038458724,0.04900908,0.04385513,0.046854753,-0.013632563,-0.012340283,-0.006432127,-0.0035192007,-0.0020400155,0.8068608,0.9437825,0.60287064,0.49905562,0.5781752,-0.008505942,-0.010658845,-0.04233915,-0.06451814,-0.078833126,1.0765727,1.1472708,1.1847782,1.1847782,1.2779846,0.98271996,0.98271996,0.98271996,0.98271996,0.98271996,1.0538919,1.0996594,1.1413698,1.1463188,1.1840411,1.0205854,1.0371301,1.0592521,1.0835459,1.116599,0.2,0.1,0.05,0.033333335,0.016666668,0.18411893,0.10501347,0.08552016,0.08552016,0.058523953,0.2,0.1,0.4,0.6,0.016666668,1.0,1.0,1.0,1.0,1.0,-0.8,-0.9,-0.6,-0.4,-0.98333335,-0.87778795,-0.41011912,0.15735123,0.11846917,0.31112728,-0.42912912,-0.5884474,0.383368,0.40293217,0.33029172,0.2,0.2,0.3,0.36666667,0.38333333,0.8,0.8,0.7,0.6333333,0.6166667,-0.6,-0.6,-0.4,-0.26666668,-0.23333333,0.13255344,0.11553959,0.31578177,0.34999442,0.34499472,0.86744654,0.8844604,0.6842182,0.6500056,0.6550053,-0.7348931,-0.76892084,-0.36843643,-0.3000112,-0.31001052,0.640807,0.606078,0.6292713,0.6022027,0.6167313,0.20511207,0.16641958,0.268257,0.23366162,0.31225058,0.7037924,0.5968958,1.0908874,1.1440068,1.280485,0.7483129,0.57855105,0.5762267,0.544182,0.37046382,0.2516871,0.42144898,0.42377332,0.45581803,0.6295362,0.4966258,0.15710206,0.15245338,0.08836395,-0.2590724
SH600196,-0.0489662131348958,0.25,,2026-05-27,0.0060396753,0.031924076,0.18918873,0.007765374,0.24324508,0.018119026,0.5675662,0.016393328,0.51350987,0.99399656,1.0077188,0.97598636,0.99054956,1.0300102,1.0707568,1.088323,1.1354941,1.1367965,1.0025756,1.019728,1.0476863,1.0708137,1.090124,0.008667619,0.019747179,0.032732945,0.044247296,0.043607198,-0.004332227,-0.0061910986,-0.005074183,-0.004822214,-0.0013766813,0.6245437,0.9010248,0.8410662,0.9204945,0.30398366,0.0060888417,0.008131958,0.0005184214,-0.000891595,-0.049511887,1.0454577,1.0797749,1.1102084,1.1616762,1.1728178,0.97598636,0.97598636,0.97598636,0.97598636,0.97598636,1.0061004,1.0352424,1.0842136,1.10112,1.1348227,0.9980206,0.9998264,1.0140703,1.0313993,1.0584865,0.6,0.3,0.15,0.1,0.05,0.34566256,0.23137105,0.17891005,0.12932137,0.12200116,0.2,0.1,0.1,0.1,0.41666666,1.0,1.0,1.0,1.0,1.0,-0.8,-0.9,-0.9,-0.9,-0.5833333,0.5487423,-0.06375676,0.47231767,0.14186703,0.17089021,0.23342617,-0.000265215,0.32953474,0.36473566,0.21011879,0.2,0.2,0.2,0.2,0.3,0.8,0.8,0.8,0.8,0.7,-0.6,-0.6,-0.6,-0.6,-0.4,0.14989871,0.12648976,0.23851947,0.23397736,0.40075585,0.8501013,0.87351024,0.7614805,0.7660226,0.5992442,-0.7002026,-0.7470205,-0.522961,-0.5320453,-0.1984883,0.7938112,0.7316372,0.89938277,0.84926903,0.8103082,0.20556252,0.2094938,0.31986606,0.30029026,0.29543325,0.62969625,0.76968586,1.1603465,1.1295127,1.1354811,0.6870626,0.5361695,0.5476235,0.52202487,0.5133454,0.31293738,0.46383047,0.45237648,0.47797513,0.48665458,0.3741252,0.072339065,0.095247,0.044049732,0.026690835
SH600845,-0.05236343303444324,0.25,,2026-05-27,-0.009039008,0.022359677,-0.40425485,0.0061846143,0.27659675,0.007136055,0.3191484,-0.008087567,-0.36170322,1.0091214,1.0153625,0.99279886,1.0026891,1.1478727,1.1495771,1.0963404,1.0659106,1.1495771,1.0503176,1.0940039,1.1062224,1.0998523,1.0887035,0.041629933,0.05534567,0.046578694,0.04007193,0.04456105,-0.024579348,-0.015100156,-0.002537114,0.00019498394,0.0003510772,0.87150383,0.68234974,0.10384208,0.0018349272,0.018931903,-0.0011589421,-0.026053235,-0.082119755,-0.10267959,-0.09906029,1.1742773,1.2002015,1.2002015,1.2002015,1.2002015,0.99279886,0.99279886,0.99279886,0.99279886,0.96702945,1.0853646,1.1409563,1.1482136,1.1402559,1.1334263,1.0126926,1.0484893,1.0777044,1.0738063,1.0638158,0.2,0.1,0.05,0.033333335,0.05,0.039680436,0.034720607,0.034720607,0.034720607,0.14140014,0.2,0.5,0.75,0.8333333,0.9166667,1.0,1.0,1.0,1.0,0.3,-0.8,-0.5,-0.25,-0.16666667,0.6166667,0.6286782,0.32106057,0.3999272,0.4733535,0.46579254,-0.75940806,-0.17572488,0.51018125,0.6031667,0.5227151,0.2,0.3,0.4,0.43333334,0.41666666,0.8,0.7,0.6,0.56666666,0.56666666,-0.6,-0.4,-0.2,-0.13333334,-0.15,0.079188734,0.23393226,0.3941581,0.44885296,0.4504872,0.9208113,0.76606774,0.60584193,0.55114704,0.5495128,-0.84162253,-0.5321355,-0.21168382,-0.10229407,-0.09902558,1.7575924,1.7116435,1.6092608,1.4798862,1.4000344,0.5188985,0.37990525,0.5612444,0.5494193,0.52856076,0.77686256,0.7936621,1.1488961,1.1734453,1.1714447,0.3121592,0.3609008,0.497451,0.50294936,0.48140234,0.68784076,0.63909924,0.502549,0.49705064,0.51859766,-0.37568155,-0.27819842,-0.0050979764,0.005898692,-0.03719534
SZ000100,-0.05268524267828869,0.25,,2026-05-27,0.004291845,0.06866952,0.0625,0.05364801,0.7812492,0.010729664,0.15625075,-0.038626503,-0.5624985,0.9957265,1.0534188,0.9850427,1.013846,0.90408623,0.9341657,0.90408623,0.9273553,1.0300794,0.96254253,0.934563,0.926135,0.92546344,0.94725686,0.031936243,0.037017297,0.027636113,0.023098378,0.049826466,0.018955734,0.010824474,0.0027177767,0.00081538514,-0.0017523472,0.88075167,0.7838188,0.3384868,0.09657491,0.37724197,-0.00045398084,0.016726917,0.048046093,0.062713474,0.10443738,1.0534188,1.0534188,1.0534188,1.0534188,1.0854998,0.8824512,0.880446,0.880446,0.880446,0.87837845,0.9950056,0.95788866,0.93450624,0.9341657,0.99682176,0.93552774,0.9036322,0.90908056,0.9103291,0.91259927,1.0,1.0,1.0,1.0,0.81666666,0.6875504,0.6911724,0.6911724,0.6911724,0.5871996,1.0,1.0,1.0,1.0,0.083333336,0.4,0.3,0.65,0.76666665,0.45,0.6,0.7,0.35,0.23333333,-0.36666667,-0.39940274,0.6889911,0.6662173,0.5270572,0.28272128,0.53501827,0.4005851,0.4007687,0.42699674,0.343717,1.0,0.7,0.65,0.53333336,0.45,0.0,0.3,0.35,0.46666667,0.53333336,1.0,0.4,0.3,0.06666667,-0.083333336,1.0,0.68589747,0.6550459,0.59356725,0.48383164,0.0,0.3141025,0.34495404,0.40643275,0.51616836,1.0,0.371795,0.3100919,0.1871345,-0.03233669,1.1245961,0.7217064,0.54351807,0.42989153,0.34515196,0.2755183,0.46464872,0.37652057,0.34624836,0.26558605,1.0072585,1.2630682,1.389135,1.644857,1.4800886,0.65454066,0.6194358,0.61265683,0.5964818,0.562854,0.3454593,0.3805642,0.3873432,0.40351823,0.43714604,0.30908135,0.23887157,0.22531362,0.19296356,0.12570795
SH600905,-0.0543974247531512,0.25,,2026-05-27,-0.0048780586,0.0048780586,-1.0,0.0,0.0,0.0,0.0,-0.0048780586,-1.0,1.004902,1.004902,1.0,1.0016489,1.0092592,1.0439816,1.0069444,1.0069444,1.0046297,1.0050926,1.0106481,1.012963,1.0109568,1.031713,0.0038036252,0.008945325,0.011596001,0.010079675,0.03205321,-0.00046296915,-0.0017396257,-4.873534e-05,0.0002616076,-0.0011227401,0.0370381,0.34668162,0.00061821507,0.052204665,0.3742099,-0.004166659,-0.002819859,-0.012500014,-0.014750131,0.0014078359,1.0170188,1.0502806,1.0513335,1.0513335,1.1450262,0.9995945,0.9995945,0.9974135,0.9974135,0.9974135,1.0074074,1.0152779,1.0212964,1.0171297,1.0625,1.0018519,1.0060185,1.0046297,1.0046297,1.0046297,0.2,0.1,0.05,0.033333335,0.016666668,0.02327326,0.008000616,0.04796908,0.04796908,0.017522149,0.2,0.1,0.5,0.6666667,0.31666666,0.4,0.7,0.2,0.46666667,0.45,-0.2,-0.6,0.3,0.2,-0.13333334,-0.8140823,0.5159763,0.7662526,0.74639946,0.88180816,-0.6596926,0.22906473,0.33442232,0.4643689,0.46159822,0.4,0.4,0.5,0.43333334,0.45,0.6,0.6,0.4,0.43333334,0.43333334,-0.2,-0.2,0.1,0.0,0.016666668,0.29999954,0.28888908,0.47692314,0.482353,0.4958677,0.70000046,0.71111095,0.52307683,0.517647,0.5041323,-0.4000009,-0.42222187,-0.046153694,-0.035294015,-0.008264575,0.937818,1.176407,1.2255629,1.1220034,1.7205683,0.16970715,0.33029535,0.40239668,0.39552227,0.99737173,0.6363158,0.92980105,1.0695026,1.1705816,1.4281071,0.3105772,0.21991,0.5017273,0.51019365,0.50537723,0.6894228,0.78009,0.49827272,0.48980632,0.49462274,-0.37884557,-0.56018,0.003454548,0.020387337,0.01075451
SH601136,-0.05454570730282407,0.0,,2026-05-27,-0.013824877,0.025674727,-0.53846246,0.010533243,0.41025728,0.0013166066,0.05128026,-0.023041513,-0.8974395,1.0140187,1.0246996,0.9986649,1.0076549,1.0429968,1.1218241,1.0697069,1.0970684,1.2234528,1.016026,1.0413029,1.0753095,1.0811075,1.1077741,0.013139603,0.030911205,0.04336578,0.03656293,0.048259087,-0.0069055376,-0.009902283,-0.0057025305,-0.00256195,-0.002221609,0.6905109,0.94069797,0.60521394,0.38050547,0.6463636,-0.0022150027,0.003257318,-0.021135429,-0.04395925,-0.04223672,1.0732131,1.130505,1.1392354,1.1392354,1.2281604,0.9986649,0.9986649,0.9986649,0.9986649,0.9986649,1.020847,1.064886,1.1202606,1.112834,1.1575245,1.0104234,1.0135505,1.0325733,1.0549837,1.0703584,0.2,0.1,0.05,0.033333335,0.016666668,0.017908748,0.010126395,0.009497472,0.009497472,0.0058173863,0.2,0.1,0.15,0.43333334,0.016666668,1.0,1.0,1.0,1.0,1.0,-0.8,-0.9,-0.85,-0.56666666,-0.98333335,0.78920346,0.18510555,0.43400705,0.18796474,-0.04849178,0.06526488,-0.20841104,0.6083468,0.5683579,0.36779314,0.4,0.3,0.35,0.36666667,0.38333333,0.6,0.7,0.6,0.56666666,0.5833333,-0.2,-0.4,-0.25,-0.2,-0.2,0.07692344,0.06103302,0.35422328,0.34949505,0.33986935,0.92307657,0.938967,0.64577675,0.65050495,0.6601306,-0.84615314,-0.877934,-0.29155347,-0.30100992,-0.3202613,1.2440504,1.2119733,1.3840845,1.19446,1.0388482,0.32676533,0.2535591,0.57800597,0.5528356,0.49001017,0.97194505,0.6816993,1.6904901,1.812641,1.6362073,0.49538854,0.45498738,0.51287943,0.47165248,0.47880274,0.5046115,0.54501265,0.48712057,0.5283475,0.52119726,-0.00922294,-0.09002525,0.025758877,-0.056695025,-0.042394545
SH601668,-0.05682331061398918,0.25,,2026-05-27,-0.006302518,0.012605036,-0.5,0.004201724,0.33333698,0.0021007934,0.16666302,-0.008403448,-0.66667396,1.0063425,1.0105709,0.9978859,1.0023025,1.0231522,1.0507569,1.0231522,1.0507569,1.0632236,1.0081923,1.0219057,1.0305878,1.0328882,1.0463787,0.0056106914,0.015980052,0.016759798,0.015578536,0.020345755,-0.0034728465,-0.0052025155,-0.0014682759,-0.00086610584,-0.00086560636,0.957808,0.97158724,0.26862463,0.23954676,0.5520687,-0.0012466633,0.0015056955,-0.016639112,-0.020329585,-0.020843387,1.0278273,1.0529813,1.0657825,1.0657825,1.0996205,0.9978859,0.9978859,0.9978859,0.9978859,0.9978859,1.0115762,1.0356189,1.0430989,1.0457703,1.0632236,1.0049866,1.0083705,1.0142475,1.0204809,1.0258237,0.2,0.1,0.05,0.033333335,0.016666668,0.07060853,0.03837192,0.031137284,0.031137284,0.020780712,0.2,0.1,0.45,0.6333333,0.18333334,1.0,1.0,1.0,1.0,1.0,-0.8,-0.9,-0.55,-0.36666667,-0.81666666,0.5697333,0.5761896,0.6964165,0.30793086,0.46782398,-0.96193177,-0.49646446,0.6265716,0.27068493,0.13975844,0.0,0.0,0.25,0.23333333,0.38333333,1.0,0.9,0.65,0.6,0.48333332,-1.0,-0.9,-0.4,-0.36666667,-0.1,0.0,0.0,0.39166656,0.3425414,0.4216335,1.0,1.0,0.6083334,0.6574586,0.5783665,-1.0,-1.0,-0.21666685,-0.3149172,-0.156733,1.0278103,1.099669,1.2379119,1.2465347,1.4826764,0.15825944,0.17926113,0.35362056,0.3977825,0.58773315,0.6431627,0.72672457,1.2919707,1.1974727,1.3800259,0.49160028,0.34629574,0.5112035,0.5063953,0.49257314,0.5083997,0.6537042,0.48879647,0.49360472,0.50742686,-0.016799476,-0.3074085,0.02240704,0.012790545,-0.014853699
SZ000538,-0.05686278536831137,0.125,,2026-05-27,0.017597754,0.036423158,0.48314738,0.0014323143,0.039324272,0.017393092,0.47752833,0.03355853,0.92135143,0.98270655,1.0014075,0.96561426,0.97980165,1.0211098,1.0386083,1.0628548,1.0724187,1.0983906,0.9973046,1.0112598,1.0345095,1.0473813,1.0693,0.0096290605,0.016520552,0.027365468,0.029331505,0.032034002,-0.003518939,-0.0050114,-0.0044690873,-0.0031098097,-0.0015640855,0.333884,0.84349114,0.933469,0.8711654,0.72710705,0.0097332345,0.011291473,0.007946833,-0.00228905,-0.02315955,1.023125,1.0434358,1.0814404,1.0898015,1.120263,0.96561426,0.96561426,0.96561426,0.96561426,0.96561426,1.0027325,1.0232047,1.0589985,1.0714847,1.0967139,0.9922783,0.9989544,1.0067159,1.0223979,1.0545328,0.6,0.3,0.15,0.1,0.05,0.59790057,0.44185337,0.2968737,0.27688617,0.22234744,0.2,0.1,0.2,0.1,0.26666668,1.0,1.0,1.0,1.0,1.0,-0.8,-0.9,-0.8,-0.9,-0.73333335,-0.20910035,-0.42122263,0.40703276,0.019191759,-0.031529892,0.09986102,-0.049193274,0.14331761,0.04214583,-0.112683654,0.2,0.2,0.2,0.26666668,0.38333333,0.8,0.8,0.7,0.6666667,0.56666666,-0.6,-0.6,-0.5,-0.4,-0.18333334,0.31320244,0.24196146,0.24100004,0.2963268,0.3787335,0.68679756,0.7580385,0.75899994,0.70367324,0.62126654,-0.37359512,-0.51607704,-0.51799995,-0.40734643,-0.24253306,0.6445841,0.5645088,0.67565703,0.62778,0.6192234,0.21937382,0.18349323,0.21143442,0.19370444,0.1960768,0.7562098,1.095356,1.1312637,1.0881608,1.4474244,0.9140068,0.5682834,0.56343484,0.54111433,0.5256433,0.08599318,0.43171662,0.4365652,0.45888567,0.4743567,0.82801366,0.13656674,0.12686962,0.082228675,0.05128658
SH601169,-0.057423562211186906,0.125,,2026-05-27,-0.0058939266,0.0098232115,-0.6,0.0019646422,0.2,0.0019646422,0.2,-0.0058939266,-0.6,1.0059289,1.0079051,0.9980237,1.0030109,1.0156438,1.0377055,1.0790212,1.0653831,1.0613718,1.006418,1.016045,1.0316286,1.0461693,1.0601952,0.0043480964,0.012312731,0.020641817,0.02693193,0.02484833,-0.0026073195,-0.003938302,-0.0032497032,-0.0028635464,-0.0010263134,0.8989389,0.9378227,0.8674803,0.87614334,0.5203138,-0.0012033432,0.0016774151,-0.00075641007,-0.004647876,-0.02991899,1.0199403,1.0416588,1.0909966,1.0909966,1.0969846,0.9980237,0.9980237,0.9980237,0.9980237,0.9980237,1.0088247,1.0240674,1.0441236,1.0734055,1.0810269,1.0048134,1.0060169,1.0112315,1.0188528,1.0397112,0.2,0.1,0.05,0.033333335,0.016666668,0.09017359,0.0452913,0.021256616,0.021256616,0.019970411,0.2,0.1,0.05,0.36666667,0.21666667,1.0,1.0,1.0,1.0,1.0,-0.8,-0.9,-0.95,-0.6333333,-0.78333336,-0.98394483,0.128795,0.48457968,0.0781624,0.1832126,-0.27689877,-0.04108745,-0.77218723,-0.30101696,-0.24599528,0.0,0.0,0.05,0.2,0.35,0.8,0.8,0.65,0.56666666,0.51666665,-0.8,-0.8,-0.6,-0.36666667,-0.16666667,0.0,0.0,0.08438856,0.2803235,0.42185906,1.0,1.0,0.91561145,0.7196765,0.578141,-1.0,-1.0,-0.8312229,-0.439353,-0.1562819,0.8597541,0.88094467,1.1903193,1.0970433,1.1899312,0.09555568,0.08926207,0.7924036,0.68783695,0.57393354,0.8110935,1.0142299,3.2811155,3.2477455,2.2719903,0.79741526,0.66112983,0.48783907,0.5144267,0.5021604,0.20258473,0.33887014,0.51216096,0.48557326,0.4978396,0.5948306,0.32225972,-0.024321865,0.028853472,0.004320799
SH601878,-0.06087737814720039,0.0,,2026-05-27,-0.0063025383,0.027310977,-0.23076943,0.01575631,0.5769223,0.0052521266,0.19230828,-0.016806724,-0.61538345,1.0063425,1.0221988,0.99471456,1.0047793,1.009542,1.0496184,0.9895038,1.019084,1.1211832,1.0038168,1.0097328,1.0239503,1.0209606,1.0380566,0.0064364304,0.009465345,0.020019991,0.018128017,0.035460435,-0.00038167342,-0.0022322463,-0.0018911785,-0.00029613115,-0.0014261542,0.008790907,0.50982696,0.312324,0.020680893,0.49333814,-0.0030534428,0.00031228454,-0.0059841885,-0.016666664,0.0040149284,1.0412554,1.0517784,1.0669639,1.0669639,1.1289196,0.99219364,0.99219364,0.9849686,0.9849686,0.9786995,1.0097328,1.012023,1.0423664,1.0410305,1.083206,0.9990458,1.0030534,1.008397,1.008397,1.009542,0.4,0.2,0.15,0.15,0.125,0.15911323,0.13101268,0.18332024,0.18332024,0.14179507,0.2,0.1,0.45,0.6333333,0.016666668,0.6,0.8,0.05,0.36666667,0.45,-0.4,-0.7,0.4,0.26666668,-0.43333334,0.34345955,-0.17307165,0.51158845,0.4683615,0.07497668,0.26184615,0.20225021,0.62797767,0.57649887,0.41311026,0.4,0.3,0.45,0.43333334,0.43333334,0.4,0.5,0.4,0.46666667,0.5,0.0,-0.2,0.05,-0.033333335,-0.06666667,0.38095272,0.24000035,0.5282051,0.4609376,0.3932774,0.6190473,0.75999963,0.47179487,0.5390624,0.6067226,-0.23809458,-0.5199993,0.056410253,-0.07812481,-0.2134452,1.0714356,0.921395,1.1155679,0.9476499,0.85625863,0.32637578,0.29168776,0.4727793,0.4558177,0.37560597,0.7168023,0.7844215,1.8312846,2.0015574,1.6347128,0.5924099,0.49504253,0.52362067,0.47841346,0.5111746,0.40759012,0.50495744,0.47637933,0.52158654,0.4888254,0.18481977,-0.00991492,0.04724135,-0.043173093,0.022349201
SH601766,-0.0638946144634593,0.125,,2026-05-27,-0.0034542957,0.018998286,-0.18182144,0.005181298,0.27272448,0.010362693,0.5454541,0.0017270993,0.09090816,1.0034662,1.0086656,0.9896014,0.9985142,1.0035504,1.052071,1.0248522,1.0911243,1.1005918,0.9997633,1.0125444,1.0221303,1.0344379,1.0620908,0.0042174007,0.017205738,0.017261392,0.025026063,0.03465402,0.0017751476,-0.0047624237,-0.0016746032,-0.0023687067,-0.001727896,0.44291383,0.70229703,0.32941264,0.6942874,0.7582769,-0.0033136166,0.008886495,-0.006221493,-9.166189e-05,-0.011117837,1.0111202,1.0611256,1.0750813,1.0874107,1.1309555,0.98093593,0.98093593,0.98093593,0.98093593,0.98093593,1.0011834,1.0269823,1.0357398,1.0556213,1.0911243,0.99786985,0.9997633,1.0028403,1.0153846,1.0248522,0.7,0.35,0.175,0.11666667,0.058333334,0.63158894,0.23773685,0.20249577,0.17904764,0.1270771,0.8,0.1,0.45,0.033333335,0.18333334,0.4,0.7,0.85,0.9,0.95,0.4,-0.6,-0.4,-0.8666667,-0.76666665,0.09547504,0.5314963,0.57529145,-0.31037736,-0.24900028,0.3214315,0.19799058,0.47551414,0.40225634,0.23028308,0.4,0.3,0.4,0.3,0.36666667,0.6,0.7,0.5,0.56666666,0.55,-0.2,-0.4,-0.1,-0.26666668,-0.18333334,0.4399987,0.21052597,0.42446032,0.3045685,0.42286745,0.5600013,0.789474,0.5755397,0.6954315,0.5771326,-0.120002635,-0.5789481,-0.15107937,-0.390863,-0.1542651,1.0145252,1.110393,1.290316,1.0934653,0.9943648,0.25707084,0.23686682,0.6091479,0.58368486,0.4954351,0.63871473,0.6521077,0.85507196,0.94473404,1.2246182,0.446855,0.35827944,0.51693225,0.5086196,0.49770817,0.553145,0.64172053,0.48306778,0.49138036,0.5022918,-0.106289975,-0.28344113,0.033864453,0.017239269,-0.0045836526
